"","X","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","PUMA","STRATA","GQ","PERNUM","PERWT","REPWTP","SEX","AGE","EDUC","EDUCD","INCTOT"
"711",17605,2018,201801,230527,2018000507402,331,2018002305271,8,816,81608,1,1,332,1,2,64,7,71,9200
"712",17643,2018,201801,230549,2018000509372,77,2018002305491,8,812,81208,1,1,77,1,2,76,11,114,52700
"713",17734,2018,201801,230598,2018000512752,128,2018002305981,8,813,81308,1,2,130,1,2,36,10,101,10000
"714",17765,2018,201801,230615,2018000513769,103,2018002306151,8,816,81608,1,1,102,1,2,75,6,63,40600
"715",17766,2018,201801,230616,2018000514068,76,2018002306161,8,814,81408,1,1,76,1,2,43,10,101,55000
"716",17767,2018,201801,230616,2018000514068,76,2018002306161,8,814,81408,1,2,119,1,2,37,10,101,75000
"717",17768,2018,201801,230616,2018000514068,76,2018002306161,8,814,81408,1,3,119,1,2,36,11,114,62000
"718",17779,2018,201801,230621,2018000514189,94,2018002306211,8,812,81208,1,1,95,1,2,35,11,114,53000
"719",17799,2018,201801,230631,2018000514931,260,2018002306311,8,812,81208,1,1,260,1,2,33,10,101,27000
"720",17869,2018,201801,230669,2018000516842,70,2018002306691,8,815,81508,1,1,70,1,2,60,7,71,80000
"721",17903,2018,201801,230687,2018000518076,128,2018002306871,8,816,81608,1,4,173,1,2,52,2,23,0
"722",17909,2018,201801,230691,2018000518240,77,2018002306911,8,816,81608,1,1,76,1,2,38,7,71,30000
"723",17927,2018,201801,230699,2018000518618,356,2018002306991,8,813,81308,1,2,348,1,2,35,6,64,20000
"724",17930,2018,201801,230701,2018000518684,154,2018002307011,8,815,81508,1,1,154,1,2,36,10,101,0
"725",17950,2018,201801,230712,2018000519475,61,2018002307121,8,816,81608,1,2,117,1,2,32,11,114,52000
"726",17964,2018,201801,230718,2018000519737,73,2018002307181,8,815,81508,1,2,73,1,2,38,7,71,45000
"727",17977,2018,201801,230726,2018000520330,283,2018002307261,8,812,81208,1,1,284,1,2,31,10,101,14000
"728",17991,2018,201801,230733,2018000521045,45,2018002307331,8,816,81608,1,2,53,1,2,33,10,101,50000
"729",18010,2018,201801,230744,2018000522076,148,2018002307441,8,816,81608,1,1,148,1,2,37,10,101,11200
"730",18046,2018,201801,230766,2018000523596,122,2018002307661,8,813,81308,1,1,123,1,2,62,10,101,51000
"731",18048,2018,201801,230767,2018000523665,31,2018002307671,8,812,81208,1,1,31,1,2,52,2,26,30000
"732",18101,2018,201801,230795,2018000524894,112,2018002307951,8,814,81408,1,2,154,1,2,35,11,116,29000
"733",18103,2018,201801,230795,2018000524894,112,2018002307951,8,814,81408,1,6,173,1,2,62,6,63,3800
"734",18107,2018,201801,230797,2018000524987,88,2018002307971,8,814,81408,1,2,75,1,2,31,11,114,100000
"735",18199,2018,201801,230846,2018000527937,75,2018002308461,8,814,81408,1,2,79,1,2,61,11,115,138600
"736",18276,2018,201801,230887,2018000530945,43,2018002308871,8,815,81508,1,1,43,1,2,51,11,116,90000
"737",18291,2018,201801,230897,2018000531577,124,2018002308971,8,813,81308,1,1,124,1,2,66,11,114,98150
"738",18292,2018,201801,230898,2018000531586,71,2018002308981,8,816,81608,1,1,71,1,2,54,6,64,0
"739",18338,2018,201801,230921,2018000533106,70,2018002309211,8,815,81508,1,2,80,1,2,56,6,63,0
"740",18383,2018,201801,230942,2018000534385,92,2018002309421,8,813,81308,1,2,95,1,2,46,10,101,47000
"741",18411,2018,201801,230955,2018000535428,152,2018002309551,8,814,81408,1,2,137,1,2,50,11,114,508000
"742",18498,2018,201801,231002,2018000538429,94,2018002310021,8,814,81408,1,1,95,1,2,37,10,101,42700
"743",18523,2018,201801,231012,2018000539385,134,2018002310121,8,812,81208,1,1,134,1,2,49,7,71,107300
"744",18538,2018,201801,231020,2018000539673,193,2018002310201,8,815,81508,1,1,194,1,2,30,7,71,50000
"745",18581,2018,201801,231044,2018000540976,106,2018002310441,8,815,81508,1,1,106,1,2,39,11,114,40000
"746",18582,2018,201801,231044,2018000540976,106,2018002310441,8,815,81508,1,3,108,1,2,62,2,25,10000
"747",18583,2018,201801,231044,2018000540976,106,2018002310441,8,815,81508,1,4,184,1,2,34,8,81,16000
"748",18622,2018,201801,231064,2018000542391,121,2018002310641,8,815,81508,1,1,122,1,2,44,11,114,52600
"749",18640,2018,201801,231072,2018000542807,404,2018002310721,8,815,81508,1,1,404,1,2,40,11,114,26600
"750",18670,2018,201801,231088,2018000544312,97,2018002310881,8,813,81308,1,1,97,1,2,59,7,71,39000
"751",18671,2018,201801,231089,2018000544356,150,2018002310891,8,812,81208,1,1,151,1,2,38,8,81,40000
"752",18675,2018,201801,231090,2018000544375,318,2018002310901,8,815,81508,1,2,263,1,2,31,6,61,0
"753",18719,2018,201801,231111,2018000546111,66,2018002311111,8,814,81408,1,2,71,1,2,44,11,116,96000
"754",18739,2018,201801,231121,2018000546292,111,2018002311211,8,813,81308,1,2,93,1,2,57,6,65,9300
"755",18744,2018,201801,231125,2018000546592,158,2018002311251,8,815,81508,1,1,158,1,2,63,11,115,45000
"756",18748,2018,201801,231128,2018000546681,137,2018002311281,8,814,81408,1,2,186,1,2,32,10,101,38000
"757",18803,2018,201801,231154,2018000548602,62,2018002311541,8,815,81508,1,2,54,1,2,77,6,63,2900
"758",18839,2018,201801,231171,2018000550075,122,2018002311711,8,816,81608,1,2,89,1,2,55,2,23,0
"759",18892,2018,201801,231198,2018000551684,89,2018002311981,8,812,81208,1,2,130,1,2,64,10,101,25000
"760",18904,2018,201801,231206,2018000552126,33,2018002312061,8,816,81608,1,1,33,1,2,77,6,65,85150
"761",18907,2018,201801,231207,2018000552151,60,2018002312071,8,812,81208,1,1,60,1,2,73,11,116,36100
"762",18909,2018,201801,231209,2018000552265,46,2018002312091,8,813,81308,1,1,47,1,2,48,11,114,22000
"763",18913,2018,201801,231211,2018000552488,101,2018002312111,8,814,81408,1,1,101,1,2,30,10,101,35000
"764",18966,2018,201801,231237,2018000554256,98,2018002312371,8,813,81308,1,1,97,1,2,37,6,65,18100
"765",18982,2018,201801,231247,2018000554644,198,2018002312471,8,814,81408,1,2,190,1,2,46,11,114,42000
"766",18987,2018,201801,231250,2018000554759,83,2018002312501,8,812,81208,1,2,105,1,2,54,11,114,170000
"767",19024,2018,201801,231272,2018000555983,93,2018002312721,8,812,81208,1,1,93,1,2,69,8,81,19800
"768",19110,2018,201801,231314,2018000559166,105,2018002313141,8,815,81508,1,2,110,1,2,36,10,101,10000
"769",19127,2018,201801,231323,2018000559614,92,2018002313231,8,813,81308,1,2,144,1,2,73,3,30,34500
"770",19184,2018,201801,231355,2018000562119,125,2018002313551,8,812,81208,1,2,81,1,2,30,11,114,63200
"771",19187,2018,201801,231356,2018000562133,131,2018002313561,8,814,81408,1,2,123,1,2,34,6,63,36000
"772",19230,2018,201801,231381,2018000563715,123,2018002313811,8,813,81308,1,1,123,1,2,71,10,101,27200
"773",19257,2018,201801,231394,2018000564305,329,2018002313941,8,814,81408,1,1,328,1,2,36,8,81,50000
"774",19272,2018,201801,231403,2018000564717,99,2018002314031,8,814,81408,1,1,98,1,2,58,6,63,0
"775",19283,2018,201801,231408,2018000564930,139,2018002314081,8,813,81308,1,1,139,1,2,35,11,115,320000
"776",19290,2018,201801,231411,2018000565172,105,2018002314111,8,814,81408,1,2,113,1,2,39,11,114,16600
"777",19359,2018,201801,231449,2018000567469,117,2018002314491,8,814,81408,1,2,111,1,2,42,10,101,40000
"778",19401,2018,201801,231472,2018000568867,212,2018002314721,8,812,81208,1,1,212,1,2,69,7,71,26560
"779",19458,2018,201801,231502,2018000570217,318,2018002315021,8,815,81508,1,1,318,1,2,43,2,22,20000
"780",19514,2018,201801,231531,2018000572246,58,2018002315311,8,815,81508,1,1,58,1,2,71,6,65,42000
"781",19527,2018,201801,231539,2018000572617,79,2018002315391,8,812,81208,1,1,78,1,2,37,11,115,78000
"782",19560,2018,201801,231555,2018000573823,72,2018002315551,8,814,81408,1,2,64,1,2,32,11,115,55000
"783",19574,2018,201801,231563,2018000574143,73,2018002315631,8,815,81508,1,1,73,1,2,47,7,71,90000
"784",19612,2018,201801,231583,2018000575696,61,2018002315831,8,813,81308,1,2,67,1,2,79,6,63,17000
"785",19615,2018,201801,231585,2018000575814,122,2018002315851,8,816,81608,1,1,122,1,2,43,10,101,88000
"786",19622,2018,201801,231590,2018000575954,124,2018002315901,8,815,81508,1,1,124,1,2,59,11,115,80800
"787",19629,2018,201801,231594,2018000576388,166,2018002315941,8,812,81208,1,1,166,1,2,35,7,71,21000
"788",19651,2018,201801,231606,2018000577009,184,2018002316061,8,816,81608,1,1,184,1,2,32,3,30,0
"789",19655,2018,201801,231608,2018000577105,131,2018002316081,8,815,81508,1,1,130,1,2,38,11,114,75000
"790",19659,2018,201801,231611,2018000577187,89,2018002316111,8,813,81308,1,1,89,1,2,64,6,61,5200
"791",19682,2018,201801,231621,2018000577629,58,2018002316211,8,816,81608,1,3,109,1,2,33,10,101,40200
"792",19698,2018,201801,231631,2018000578351,60,2018002316311,8,812,81208,1,1,61,1,2,45,10,101,52000
"793",19724,2018,201801,231647,2018000579206,136,2018002316471,8,812,81208,1,2,100,1,2,66,6,63,17000
"794",19787,2018,201801,231682,2018000582077,140,2018002316821,8,815,81508,1,1,140,1,2,48,11,114,42700
"795",19834,2018,201801,231703,2018000583445,118,2018002317031,8,813,81308,1,2,114,1,2,31,11,114,160000
"796",19855,2018,201801,231716,2018000584344,71,2018002317161,8,816,81608,1,1,71,1,2,67,6,63,24000
"797",19918,2018,201801,231750,2018000586648,135,2018002317501,8,814,81408,1,1,135,1,2,33,7,71,60100
"798",19938,2018,201801,231760,2018000587080,57,2018002317601,8,815,81508,1,1,58,1,2,68,10,101,75070
"799",19989,2018,201801,231786,2018000589012,67,2018002317861,8,812,81208,1,1,67,1,2,42,10,101,45000
"800",20012,2018,201801,231799,2018000589784,43,2018002317991,8,814,81408,1,1,43,1,2,42,11,115,10000
"801",20022,2018,201801,231805,2018000590274,103,2018002318051,8,815,81508,1,1,103,1,2,47,10,101,86000
"802",20023,2018,201801,231805,2018000590274,103,2018002318051,8,815,81508,1,2,140,1,2,41,7,71,12000
"803",20060,2018,201801,231827,2018000591481,34,2018002318271,8,812,81208,1,1,35,1,2,37,10,101,85000
"804",20081,2018,201801,231839,2018000592606,144,2018002318391,8,814,81408,1,1,144,1,2,30,10,101,47000
"805",20090,2018,201801,231843,2018000592748,76,2018002318431,8,812,81208,1,1,76,1,2,40,5,50,4500
"806",20091,2018,201801,231843,2018000592748,76,2018002318431,8,812,81208,1,2,68,1,2,46,6,65,60000
"807",20092,2018,201801,231844,2018000592795,99,2018002318441,8,812,81208,1,1,100,1,2,55,11,114,85000
"808",20109,2018,201801,231848,2018000593266,267,2018002318481,8,815,81508,1,1,268,1,2,57,6,63,16000
"809",20123,2018,201801,231856,2018000593737,77,2018002318561,8,812,81208,1,1,77,1,2,30,7,71,1700
"810",20129,2018,201801,231859,2018000593798,58,2018002318591,8,815,81508,1,2,51,1,2,65,10,101,24800
"811",20138,2018,201801,231866,2018000594305,108,2018002318661,8,812,81208,1,1,108,1,2,35,10,101,101000
"812",20181,2018,201801,231886,2018000595455,133,2018002318861,8,815,81508,1,2,112,1,2,58,2,23,20800
"813",20224,2018,201801,231913,2018000597176,113,2018002319131,8,815,81508,1,1,113,1,2,33,11,114,50000
"814",20281,2018,201801,231942,2018000599250,111,2018002319421,8,814,81408,1,2,119,1,2,38,7,71,102000
"815",20313,2018,201801,231961,2018000600452,121,2018002319611,8,815,81508,1,2,137,1,2,56,10,101,120000
"816",20341,2018,201801,231976,2018000601979,55,2018002319761,8,814,81408,1,1,55,1,2,75,6,63,51100
"817",20343,2018,201801,231977,2018000602038,54,2018002319771,8,812,81208,1,2,50,1,2,67,8,81,24850
"818",20378,2018,201801,231997,2018000603173,121,2018002319971,8,814,81408,1,1,121,1,2,61,8,81,60000
"819",20383,2018,201801,231999,2018000603356,88,2018002319991,8,814,81408,1,2,76,1,2,33,10,101,55000
"820",20398,2018,201801,232009,2018000603995,115,2018002320091,8,815,81508,1,1,115,1,2,75,7,71,13000
"821",20423,2018,201801,232020,2018000605107,110,2018002320201,8,814,81408,1,2,116,1,2,34,10,101,50000
"822",20443,2018,201801,232034,2018000606170,76,2018002320341,8,814,81408,1,1,77,1,2,54,10,101,61000
"823",20457,2018,201801,232041,2018000606671,83,2018002320411,8,813,81308,1,2,80,1,2,31,10,101,73000
"824",20459,2018,201801,232042,2018000606779,40,2018002320421,8,813,81308,1,2,49,1,2,40,7,71,15000
"825",20521,2018,201801,232076,2018000608991,112,2018002320761,8,815,81508,1,2,125,1,2,60,10,101,29400
"826",20526,2018,201801,232079,2018000609077,119,2018002320791,8,812,81208,1,1,119,1,2,43,11,115,8000
"827",20529,2018,201801,232081,2018000609145,336,2018002320811,8,815,81508,1,1,336,1,2,76,7,71,31400
"828",20533,2018,201801,232083,2018000609330,71,2018002320831,8,814,81408,1,1,71,1,2,30,10,101,90600
"829",20582,2018,201801,232110,2018000611179,197,2018002321101,8,812,81208,1,2,213,1,2,47,6,61,9000
"830",20590,2018,201801,232114,2018000611432,124,2018002321141,8,815,81508,1,1,123,1,2,47,11,114,180000
"831",20625,2018,201801,232131,2018000612643,161,2018002321311,8,814,81408,1,1,161,1,2,36,10,101,42000
"832",20630,2018,201801,232134,2018000612727,68,2018002321341,8,814,81408,1,1,67,1,2,49,7,71,1400
"833",20660,2018,201801,232151,2018000613351,113,2018002321511,8,813,81308,1,1,113,1,2,59,11,114,56000
"834",20704,2018,201801,232176,2018000614356,128,2018002321761,8,816,81608,1,2,104,1,2,63,5,50,5300
"835",20707,2018,201801,232179,2018000614438,94,2018002321791,8,813,81308,1,1,94,1,2,43,11,114,98000
"836",20738,2018,201801,232194,2018000615166,60,2018002321941,8,815,81508,1,1,61,1,2,50,10,101,101000
"837",20753,2018,201801,232202,2018000615528,74,2018002322021,8,812,81208,1,1,74,1,2,66,6,64,0
"838",20794,2018,201801,232222,2018000617073,93,2018002322221,8,814,81408,1,1,93,1,2,37,11,114,13000
"839",20820,2018,201801,232237,2018000617892,52,2018002322371,8,814,81408,1,1,52,1,2,75,10,101,33400
"840",20870,2018,201801,232261,2018000619264,61,2018002322611,8,814,81408,1,2,70,1,2,74,11,114,57700
"841",20948,2018,201801,232302,2018000621440,39,2018002323021,8,816,81608,1,2,47,1,2,69,10,101,40250
"842",20955,2018,201801,232306,2018000621647,78,2018002323061,8,812,81208,1,1,78,1,2,52,11,114,50000
"843",20956,2018,201801,232306,2018000621647,78,2018002323061,8,812,81208,1,2,75,1,2,51,11,114,50000
"844",20969,2018,201801,232313,2018000621982,94,2018002323131,8,815,81508,1,1,93,1,2,65,10,101,42000
"845",20971,2018,201801,232314,2018000621998,69,2018002323141,8,814,81408,1,1,69,1,2,32,10,101,52000
"846",20980,2018,201801,232318,2018000622096,126,2018002323181,8,812,81208,1,1,125,1,2,31,10,101,52000
"847",20990,2018,201801,232323,2018000622392,83,2018002323231,8,812,81208,1,1,82,1,2,55,7,71,8100
"848",21020,2018,201801,232340,2018000623195,119,2018002323401,8,812,81208,1,1,119,1,2,36,11,115,200000
"849",21046,2018,201801,232354,2018000624406,93,2018002323541,8,812,81208,1,1,93,1,2,66,11,114,128000
"850",21099,2018,201801,232383,2018000626064,49,2018002323831,8,815,81508,1,1,49,1,2,57,7,71,64000
"851",21101,2018,201801,232383,2018000626064,49,2018002323831,8,815,81508,1,3,65,1,2,40,8,81,41500
"852",21120,2018,201801,232393,2018000626562,62,2018002323931,8,815,81508,1,1,62,1,2,58,6,63,14000
"853",21132,2018,201801,232400,2018000627226,112,2018002324001,8,815,81508,1,1,112,1,2,44,10,101,121300
"854",21135,2018,201801,232401,2018000627250,17,2018002324011,8,813,81308,1,2,21,1,2,57,11,114,40000
"855",21141,2018,201801,232405,2018000627349,83,2018002324051,8,814,81408,1,1,83,1,2,35,11,114,66000
"856",21194,2018,201801,232429,2018000628998,72,2018002324291,8,816,81608,1,1,72,1,2,67,0,2,4000
"857",21196,2018,201801,232431,2018000629029,251,2018002324311,8,813,81308,1,1,250,1,2,68,11,114,38200
"858",21253,2018,201801,232458,2018000630659,120,2018002324581,8,815,81508,1,1,120,1,2,55,5,50,23000
"859",21268,2018,201801,232466,2018000631329,75,2018002324661,8,815,81508,1,1,76,1,2,62,7,71,100000
"860",21369,2018,201801,232520,2018000633890,149,2018002325201,8,814,81408,1,1,148,1,2,72,11,114,44700
"861",21375,2018,201801,232524,2018000634518,122,2018002325241,8,814,81408,1,2,126,1,2,62,6,65,0
"862",21376,2018,201801,232525,2018000634578,83,2018002325251,8,816,81608,1,1,83,1,2,47,6,63,21200
"863",21399,2018,201801,232536,2018000635238,60,2018002325361,8,816,81608,1,2,72,1,2,34,10,101,80000
"864",21437,2018,201801,232556,2018000636426,421,2018002325561,8,814,81408,1,2,390,1,2,46,2,26,0
"865",21470,2018,201801,232576,2018000637678,99,2018002325761,8,815,81508,1,1,100,1,2,68,6,63,40300
"866",21487,2018,201801,232587,2018000638858,107,2018002325871,8,814,81408,1,2,151,1,2,30,7,71,48000
"867",21494,2018,201801,232593,2018000639098,95,2018002325931,8,813,81308,1,2,73,1,2,34,10,101,35000
"868",21495,2018,201801,232594,2018000639164,101,2018002325941,8,814,81408,1,1,102,1,2,57,6,63,14900
"869",21499,2018,201801,232597,2018000639281,72,2018002325971,8,814,81408,1,1,72,1,2,74,6,63,1700
"870",21513,2018,201801,232604,2018000639479,73,2018002326041,8,815,81508,1,2,60,1,2,41,2,23,16800
"871",21576,2018,201801,232639,2018000641374,246,2018002326391,8,812,81208,1,1,246,1,2,52,2,23,16000
"872",21640,2018,201801,232668,2018000642872,96,2018002326681,8,812,81208,1,2,62,1,2,48,11,115,55000
"873",21649,2018,201801,232673,2018000643185,108,2018002326731,8,815,81508,1,1,107,1,2,71,6,64,11800
"874",21657,2018,201801,232677,2018000643480,112,2018002326771,8,814,81408,1,1,112,1,2,51,11,114,5000
"875",21666,2018,201801,232681,2018000643678,101,2018002326811,8,815,81508,1,2,102,1,2,37,6,63,0
"876",21670,2018,201801,232684,2018000643875,147,2018002326841,8,815,81508,1,1,147,1,2,50,10,101,45000
"877",21699,2018,201801,232701,2018000644836,242,2018002327011,8,812,81208,1,1,242,1,2,35,10,101,75000
"878",21703,2018,201801,232703,2018000644953,146,2018002327031,8,814,81408,1,1,146,1,2,34,11,114,30560
"879",21746,2018,201801,232726,2018000645960,94,2018002327261,8,815,81508,1,1,94,1,2,73,6,61,24100
"880",21805,2018,201801,232756,2018000647359,144,2018002327561,8,814,81408,1,1,145,1,2,59,7,71,20000
"881",21814,2018,201801,232762,2018000647641,65,2018002327621,8,816,81608,1,2,85,1,2,60,6,63,44000
"882",21850,2018,201801,232783,2018000648743,75,2018002327831,8,816,81608,1,1,74,1,2,31,6,65,28000
"883",21861,2018,201801,232788,2018000648973,71,2018002327881,8,815,81508,1,1,72,1,2,61,10,101,66020
"884",21888,2018,201801,232798,2018000649547,113,2018002327981,8,813,81308,1,3,115,1,2,30,4,40,8000
"885",21891,2018,201801,232800,2018000649807,806,2018002328001,8,812,81208,1,1,806,1,2,49,5,50,9000
"886",21896,2018,201801,232803,2018000649986,120,2018002328031,8,812,81208,1,1,121,1,2,53,6,63,40000
"887",21901,2018,201801,232806,2018000650167,90,2018002328061,8,816,81608,1,1,90,1,2,66,6,65,3800
"888",21906,2018,201801,232809,2018000650193,230,2018002328091,8,816,81608,1,1,230,1,2,40,6,63,4200
"889",21972,2018,201801,232841,2018000652233,93,2018002328411,8,815,81508,1,1,93,1,2,48,11,114,235000
"890",21988,2018,201801,232849,2018000652454,92,2018002328491,8,812,81208,1,2,127,1,2,49,8,81,9000
"891",21993,2018,201801,232852,2018000652616,120,2018002328521,8,815,81508,1,1,120,1,2,55,11,114,70000
"892",21994,2018,201801,232852,2018000652616,120,2018002328521,8,815,81508,1,2,80,1,2,54,11,114,85000
"893",22008,2018,201801,232860,2018000653114,115,2018002328601,8,814,81408,1,1,115,1,2,42,10,101,132000
"894",22049,2018,201801,232882,2018000654754,132,2018002328821,8,812,81208,1,2,273,1,2,53,6,63,20000
"895",22084,2018,201801,232901,2018000655825,136,2018002329011,8,815,81508,1,1,136,1,2,47,3,30,46600
"896",22169,2018,201801,232944,2018000658756,128,2018002329441,8,815,81508,1,1,128,1,2,39,11,115,63200
"897",22175,2018,201801,232948,2018000658851,86,2018002329481,8,812,81208,1,1,86,1,2,35,11,114,7000
"898",22191,2018,201801,232954,2018000659294,83,2018002329541,8,814,81408,1,1,82,1,2,35,10,101,0
"899",22215,2018,201801,232965,2018000660009,59,2018002329651,8,815,81508,1,1,59,1,2,31,0,2,24000
"900",22242,2018,201801,232980,2018000661141,155,2018002329801,8,814,81408,1,1,155,1,2,38,11,115,60000
